age,gender,city
13,m,bordeaux
90,m,bordeaux
73,m,toulouse
86,f,marseille
31,f,bordeaux
36,m,bordeaux
55,m,bordeaux
31,f,bordeaux
48,m,nantes
66,m,toulouse
38,m,toulouse
60,f,marseille
99,f,toulouse
92,m,bordeaux
90,f,nantes
73,m,bordeaux
61,f,lyon
52,m,paris
11,f,paris
66,m,toulouse
84,f,paris
64,m,nantes
92,m,bordeaux
44,m,nantes
69,f,paris
97,m,paris
60,f,toulouse
36,m,marseille
53,m,nantes
77,m,toulouse
90,f,marseille
22,f,paris
23,m,toulouse
7,f,lille
38,f,nantes
98,f,marseille
16,m,toulouse
51,m,lille
58,f,marseille
71,m,lyon
11,f,nantes
34,m,paris
78,m,bordeaux
38,f,nantes
77,f,toulouse
79,f,paris
46,m,toulouse
89,f,marseille
41,m,bordeaux
26,f,lille
52,f,toulouse
73,m,lille
13,f,lyon
12,f,bordeaux
54,f,lyon
21,m,paris
14,f,toulouse
99,f,nantes
97,m,bordeaux
59,f,bordeaux
63,f,lille
24,f,lille
16,f,paris
21,m,toulouse
33,f,marseille
57,m,nantes
18,m,paris
16,m,toulouse
48,f,bordeaux
66,f,toulouse
82,f,marseille
93,f,marseille
16,f,paris
43,f,paris
91,m,bordeaux
84,f,lyon
62,m,paris
43,f,lyon
55,m,paris
78,f,marseille
66,m,toulouse
52,m,paris
76,m,paris
43,f,toulouse
49,m,paris
86,f,toulouse
8,f,lille
22,f,marseille
67,f,marseille
47,f,lille
60,f,bordeaux
50,f,marseille
40,m,lille
14,m,lille
67,m,bordeaux
86,m,toulouse
92,f,lille
54,f,lyon
86,m,bordeaux
90,f,lille
97,f,toulouse
69,f,lille
89,f,lyon
35,f,marseille
82,f,toulouse
54,m,marseille
69,f,marseille
70,f,paris
42,f,toulouse
16,f,nantes
61,f,lille
54,f,paris
73,m,paris
93,m,toulouse
41,f,paris
32,m,toulouse
15,m,bordeaux
37,m,lille
86,f,paris
50,m,marseille
91,f,lyon
60,f,marseille
67,f,toulouse
18,m,lyon
40,m,toulouse
62,m,lyon
50,m,lille
52,m,lyon
34,f,marseille
72,f,toulouse
5,f,paris
30,m,toulouse
87,f,toulouse
88,m,lille
7,m,nantes
14,m,lille
31,f,marseille
25,m,lyon
74,m,paris
89,m,toulouse
24,f,lyon
15,m,bordeaux
48,m,lille
76,f,marseille
87,f,marseille
51,f,toulouse
39,m,marseille
76,f,paris
9,m,paris
34,m,nantes
100,f,bordeaux
58,m,marseille
79,m,bordeaux
76,f,paris
95,m,lille
12,m,nantes
75,m,nantes
5,m,marseille
87,m,nantes
43,m,paris
26,m,paris
37,m,lille
77,f,toulouse
57,m,bordeaux
91,f,bordeaux
12,f,nantes
9,m,lille
8,m,bordeaux
84,m,bordeaux
15,m,lille
90,f,bordeaux
90,f,bordeaux
46,m,lyon
21,m,marseille
12,f,lille
8,m,toulouse
24,f,marseille
83,m,paris
55,f,marseille
5,m,toulouse
47,f,bordeaux
90,m,lyon
54,f,toulouse
15,f,paris
96,m,lyon
83,m,nantes
21,f,bordeaux
31,f,nantes
87,f,paris
82,f,lille
89,m,marseille
67,m,nantes
39,m,lille
64,f,lille
27,f,marseille
32,f,lille
87,m,toulouse
55,f,lyon
83,m,toulouse
68,f,bordeaux
18,f,lyon
47,f,lyon
61,m,bordeaux
53,f,paris
70,m,marseille
36,f,toulouse
57,m,toulouse
61,m,paris
45,m,nantes
16,m,lille
79,f,nantes
58,m,nantes
53,m,paris
96,m,lyon
20,f,toulouse
54,m,bordeaux
38,f,toulouse
50,f,lyon
74,m,marseille
32,f,toulouse
40,m,marseille
41,f,toulouse
84,f,marseille
15,m,marseille
12,m,paris
18,m,toulouse
37,f,toulouse
25,f,lille
20,f,marseille
75,f,lyon
61,f,nantes
91,m,marseille
94,f,lyon
16,f,paris
34,m,toulouse
82,m,lille
12,m,lille
77,f,bordeaux
75,m,lille
68,m,toulouse
33,f,paris
22,f,bordeaux
76,f,paris
24,f,paris
6,m,lyon
20,f,lyon
90,m,marseille
13,f,nantes
91,m,bordeaux
38,m,bordeaux
54,m,bordeaux
25,f,toulouse
30,f,toulouse
37,f,marseille
6,f,nantes
91,m,paris
82,m,bordeaux
97,f,nantes
82,f,bordeaux
54,f,lyon
68,f,nantes
24,f,lyon
83,m,marseille
94,m,nantes
20,f,lille
46,m,bordeaux
82,f,marseille
71,m,lille
72,f,marseille
43,f,marseille
95,m,bordeaux
85,f,lyon
29,m,bordeaux
32,m,paris
15,m,nantes
23,f,lyon
46,f,toulouse
24,f,lyon
42,m,paris
59,m,toulouse
20,f,bordeaux
33,f,marseille
88,m,marseille
16,f,paris
100,f,toulouse
71,f,bordeaux
45,f,toulouse
68,f,bordeaux
38,f,bordeaux
98,m,nantes
65,f,nantes
72,f,nantes
80,f,lille
33,f,paris
95,f,marseille
96,m,nantes
89,m,paris
60,m,nantes
80,f,marseille
37,m,toulouse
9,f,toulouse
97,m,lille
31,f,lille
72,f,bordeaux
61,m,bordeaux
87,f,bordeaux
55,m,marseille
79,m,toulouse
89,m,toulouse
37,f,nantes
79,f,lille
77,f,paris
40,m,marseille
21,m,paris
81,f,lille
30,m,bordeaux
90,f,lille
83,m,toulouse
55,f,lyon
73,f,toulouse
74,f,paris
36,m,paris
91,f,paris
17,f,paris
38,m,marseille
55,m,lille
99,m,lyon
86,f,lille
26,m,paris
56,f,nantes
40,f,lille
15,m,marseille
19,m,lille
6,m,nantes
68,m,lille
7,f,paris
34,m,bordeaux
92,m,paris
26,m,bordeaux
82,f,lyon
13,f,bordeaux
96,m,marseille
29,m,lyon
93,f,lyon
57,m,nantes
78,m,paris
43,m,nantes
67,m,toulouse
39,f,lyon
63,m,nantes
100,m,nantes
72,m,lille
59,m,lyon
69,m,nantes
57,m,nantes
87,m,bordeaux
72,f,bordeaux
31,f,toulouse
41,f,marseille
57,m,lyon
52,f,paris
14,m,lyon
47,m,lyon
97,m,bordeaux
45,f,toulouse
90,f,marseille
21,m,nantes
51,m,paris
82,m,nantes
72,f,lille
57,m,marseille
29,f,nantes
23,f,marseille
84,f,marseille
66,f,marseille
61,f,lille
90,f,bordeaux
89,m,marseille
88,m,nantes
32,f,lille
98,m,nantes
20,m,lyon
42,m,lille
39,f,paris
8,f,bordeaux
25,m,bordeaux
15,m,lille
47,m,lille
16,f,paris
9,f,paris
46,f,paris
22,f,paris
81,f,lyon
28,m,marseille
15,f,toulouse
54,f,bordeaux
7,f,marseille
88,m,lyon
18,f,nantes
58,f,lille
70,f,lyon
43,m,lyon
58,f,toulouse
47,m,marseille
72,f,lille
33,m,marseille
15,m,bordeaux
13,f,nantes
62,m,bordeaux
33,m,toulouse
45,m,lille
83,m,marseille
15,f,lille
92,m,nantes
97,f,lille
15,m,nantes
50,f,nantes
21,f,paris
16,f,lille
71,f,nantes
10,m,marseille
25,m,toulouse
69,f,paris
98,m,marseille
64,f,marseille
37,m,lille
27,f,bordeaux
15,f,bordeaux
7,f,lyon
39,m,toulouse
75,f,paris
45,m,toulouse
40,f,lyon
17,f,toulouse
87,f,lille
78,f,lyon
77,f,toulouse
17,f,lille
44,f,lille
60,m,toulouse
41,m,lyon
34,f,paris
74,m,lille
99,m,lille
62,f,lyon
7,m,marseille
59,m,toulouse
47,m,paris
72,f,toulouse
55,m,lyon
75,f,lille
23,f,toulouse
85,m,lille
29,m,paris
37,f,marseille
8,f,bordeaux
29,f,nantes
39,f,toulouse
91,f,toulouse
25,f,paris
7,f,nantes
10,m,lille
100,f,marseille
16,f,marseille
52,m,lyon
8,f,lille
47,m,lyon
23,m,toulouse
70,f,bordeaux
53,m,lyon
25,f,lyon
6,f,lille
53,m,nantes
30,f,bordeaux
35,f,bordeaux
75,m,paris
73,m,toulouse
18,m,lyon
37,m,marseille
26,f,lille
93,f,bordeaux
13,m,bordeaux
68,f,lille
98,m,nantes
11,m,lyon
100,m,marseille
72,m,marseille
61,m,toulouse
40,f,toulouse
78,m,bordeaux
90,m,marseille
78,m,marseille
92,f,marseille
6,f,bordeaux
13,m,paris
45,f,lille
90,m,nantes
17,m,toulouse
95,m,lyon
24,m,nantes
84,f,paris
44,m,marseille
13,f,paris
30,f,lille
35,f,nantes
74,m,toulouse
35,f,nantes
20,m,nantes
75,m,nantes
50,f,lyon
28,f,marseille
47,m,bordeaux
96,m,paris
100,f,toulouse
58,m,marseille
8,f,marseille
64,m,lille
91,f,nantes
25,f,nantes
49,f,bordeaux
21,m,lyon
45,m,bordeaux
74,m,nantes
96,m,bordeaux
58,f,lyon
55,f,bordeaux
9,m,bordeaux
6,m,lyon
66,f,toulouse
5,f,lyon
7,f,lyon
73,f,bordeaux
33,f,bordeaux
67,m,marseille
27,f,marseille
14,m,nantes
72,m,toulouse
6,m,bordeaux
26,m,lille
33,f,bordeaux
59,m,nantes
9,f,marseille
80,m,toulouse
23,f,bordeaux
40,f,marseille
98,m,lille
73,f,lyon
17,f,toulouse
21,m,bordeaux
93,m,marseille
95,f,paris
23,m,marseille
90,f,marseille
80,f,nantes
39,m,toulouse
33,m,lyon
35,m,paris
93,f,bordeaux
93,m,paris
64,m,marseille
66,m,marseille
33,f,lyon
72,f,toulouse
19,m,bordeaux
76,m,toulouse
48,f,paris
90,f,bordeaux
8,f,marseille
72,f,paris
35,m,lille
99,m,nantes
17,f,lyon
84,m,bordeaux
49,f,toulouse
21,f,lille
18,f,lille
99,f,paris
44,m,nantes
95,m,toulouse
76,m,paris
88,f,lille
65,m,bordeaux
77,f,bordeaux
10,f,bordeaux
58,f,toulouse
13,m,lille
41,m,toulouse
56,m,toulouse
75,m,lyon
41,m,paris
56,f,lille
50,f,nantes
38,f,toulouse
71,f,paris
43,f,toulouse
52,m,paris
27,f,lyon
64,f,toulouse
77,f,lyon
36,m,lille
18,f,toulouse
80,f,lyon
85,f,lille
70,m,nantes
17,m,paris
58,m,paris
57,f,nantes
39,m,paris
44,m,toulouse
20,m,toulouse
23,f,marseille
49,f,lille
79,m,paris
68,m,paris
43,m,lyon
22,f,lille
70,m,lille
33,m,marseille
91,m,bordeaux
24,m,marseille
51,m,toulouse
80,f,bordeaux
54,f,nantes
14,m,lille
26,m,bordeaux
68,m,bordeaux
94,f,bordeaux
26,f,nantes
71,f,marseille
97,f,lille
86,m,paris
31,m,nantes
68,f,lille
20,m,lyon
98,m,paris
15,f,marseille
64,f,marseille
74,m,nantes
42,f,marseille
82,m,lyon
43,f,lyon
37,f,lille
8,m,lille
77,f,marseille
41,m,lyon
82,m,lyon
55,m,toulouse
9,m,lille
85,f,nantes
51,f,nantes
77,f,nantes
30,f,nantes
25,f,lyon
55,f,toulouse
34,f,marseille
19,f,paris
80,f,marseille
78,m,bordeaux
85,m,lyon
63,m,bordeaux
15,f,nantes
46,f,nantes
28,m,toulouse
37,f,paris
88,f,toulouse
39,m,lyon
35,m,lille
55,f,marseille
49,m,lyon
94,m,lyon
24,m,nantes
62,f,lille
42,m,paris
39,m,nantes
53,m,bordeaux
5,f,lille
78,f,paris
26,f,paris
80,f,nantes
82,m,lyon
69,f,lille
16,f,lille
21,f,marseille
39,f,nantes
100,m,toulouse
23,f,paris
25,f,marseille
14,f,lille
31,m,marseille
31,f,lyon
17,f,bordeaux
32,m,lyon
76,m,lille
76,f,lille
63,f,bordeaux
96,m,lille
32,m,nantes
92,m,paris
8,m,paris
76,m,marseille
6,m,bordeaux
16,f,toulouse
57,m,paris
51,m,toulouse
74,f,lille
19,f,bordeaux
71,f,nantes
85,m,toulouse
49,f,lyon
51,m,paris
74,m,nantes
59,f,lyon
94,m,lille
38,f,marseille
88,m,paris
87,m,bordeaux
42,f,nantes
78,m,toulouse
80,f,lille
100,m,bordeaux
36,f,bordeaux
76,m,toulouse
21,m,toulouse
18,m,bordeaux
100,f,bordeaux
86,f,nantes
89,f,marseille
35,f,lille
39,f,marseille
81,f,lyon
15,f,toulouse
20,f,paris
75,m,paris
86,f,paris
57,f,marseille
71,m,toulouse
84,f,marseille
27,f,lille
27,m,marseille
53,m,lille
41,m,paris
28,f,lille
52,m,lyon
68,f,bordeaux
56,f,nantes
31,m,marseille
28,m,toulouse
86,f,nantes
12,f,nantes
19,m,toulouse
32,f,bordeaux
60,f,lyon
63,m,lille
42,f,nantes
37,f,bordeaux
14,m,nantes
54,m,lille
28,m,toulouse
82,m,lyon
40,f,bordeaux
96,m,lille
7,m,lyon
25,f,nantes
95,m,marseille
16,f,nantes
98,f,paris
47,m,bordeaux
64,f,lille
37,m,toulouse
34,f,lyon
64,m,toulouse
22,f,marseille
52,m,marseille
90,f,lyon
55,m,nantes
99,m,bordeaux
37,f,lyon
42,f,nantes
96,m,paris
35,m,lyon
51,m,marseille
74,m,marseille
8,f,nantes
8,m,lyon
54,f,marseille
33,m,lille
28,m,paris
15,m,toulouse
36,f,paris
6,m,toulouse
15,f,lyon
73,m,lyon
16,f,lille
68,m,lille
29,f,paris
81,f,lille
35,f,paris
91,m,toulouse
34,m,lille
54,m,marseille
71,f,nantes
36,m,toulouse
46,f,marseille
26,m,bordeaux
65,f,marseille
33,m,paris
23,f,lyon
31,m,marseille
24,f,marseille
32,m,lyon
71,m,bordeaux
11,f,nantes
42,f,lyon
12,m,paris
94,f,lyon
86,f,toulouse
43,m,lille
8,f,paris
50,m,lyon
89,f,lyon
53,m,lille
57,f,toulouse
100,m,lille
94,m,toulouse
33,f,paris
76,m,lyon
48,m,nantes
48,f,bordeaux
76,m,lille
56,m,paris
71,m,toulouse
42,f,lyon
28,m,marseille
82,m,toulouse
25,m,bordeaux
49,m,lille
52,m,marseille
59,m,bordeaux
81,f,lille
69,m,paris
68,m,toulouse
43,m,nantes
100,f,nantes
30,f,lille
7,m,paris
25,m,marseille
33,m,lille
82,m,lille
30,m,lille
62,m,paris
45,m,paris
77,m,nantes
51,f,paris
84,f,bordeaux
14,f,toulouse
91,f,bordeaux
94,m,lyon
25,m,nantes
72,f,nantes
14,f,lyon
89,f,marseille
15,f,lyon
97,f,bordeaux
52,m,toulouse
71,m,lyon
54,f,nantes
62,f,nantes
21,f,lille
16,f,bordeaux
68,f,toulouse
100,f,paris
59,m,bordeaux
19,f,marseille
42,m,lille
68,m,paris
6,m,lyon
79,m,lille
24,m,bordeaux
97,m,paris
20,f,lyon
36,m,marseille
45,f,toulouse
48,m,paris
72,m,bordeaux
74,f,toulouse
69,m,paris
46,m,marseille
26,m,bordeaux
25,f,lille
82,m,bordeaux
99,f,paris
39,f,lille
78,m,bordeaux
83,f,bordeaux
65,f,paris
97,f,lille
99,f,lyon
88,m,lyon
62,f,lyon
91,m,lyon
59,f,lille
72,m,lyon
50,f,bordeaux
60,m,paris
83,m,paris
68,f,paris
87,f,nantes
54,f,marseille
36,f,nantes
73,f,lyon
60,f,paris
11,f,toulouse
35,f,paris
70,f,lyon
26,f,marseille
86,f,lyon
26,f,marseille
85,m,lille
85,m,marseille
73,m,toulouse
7,m,nantes
85,f,lyon
39,f,bordeaux
68,f,paris
55,f,nantes
28,m,nantes
26,m,lyon
51,m,lille
84,m,toulouse
21,f,marseille
97,f,paris
64,f,paris
93,m,marseille
41,m,bordeaux
55,m,toulouse
53,f,toulouse
10,m,lille
59,m,lille
41,f,paris
96,f,nantes
20,f,marseille
48,m,nantes
91,m,lille
52,f,lyon
89,f,marseille
30,m,toulouse
83,m,toulouse
68,f,bordeaux
56,m,nantes
23,f,paris
10,f,lille
61,f,paris
45,f,toulouse
82,f,toulouse
35,f,nantes
93,f,nantes
36,m,lille
88,f,nantes
69,f,lille
81,f,toulouse
25,f,paris
13,f,lille
8,f,lille
71,f,lyon
19,m,lille
74,f,toulouse
98,m,bordeaux
79,m,toulouse
100,f,paris
21,f,paris
17,m,lyon
17,m,nantes
95,f,paris
88,m,lyon
42,f,paris
51,f,paris
28,m,marseille
42,f,nantes
23,m,lille
54,m,paris
34,m,nantes
33,f,bordeaux
13,m,paris
60,m,marseille
34,f,toulouse
65,f,bordeaux
18,m,nantes
65,f,marseille
36,f,lille
13,f,lille
17,m,bordeaux
46,m,toulouse
16,f,marseille
25,f,lyon
44,f,lille
78,f,nantes
88,f,lyon
54,m,lyon
46,f,lyon
63,m,toulouse
28,f,toulouse
23,m,bordeaux
25,f,lyon
87,m,bordeaux
12,f,lille
23,m,nantes
27,f,lyon
37,f,marseille
39,m,paris
13,m,nantes
71,f,bordeaux
70,m,lyon
25,m,lyon
10,f,marseille
29,f,lille
9,m,bordeaux
18,m,lyon
98,m,toulouse
17,f,marseille
42,f,paris
66,m,toulouse
90,m,lille
95,m,paris
51,f,lyon
6,f,bordeaux
41,m,bordeaux
18,f,marseille
42,f,paris
16,m,lyon
38,m,nantes
34,m,nantes
31,f,lille
44,m,paris
23,m,paris
11,f,lyon
69,f,bordeaux
86,f,marseille
92,m,paris
19,f,bordeaux
66,m,nantes
42,f,nantes
88,m,marseille
5,f,marseille
39,f,marseille
79,m,lyon
66,f,toulouse
65,m,nantes
70,m,lyon
70,m,marseille
73,f,paris
10,m,marseille
75,f,nantes
71,m,bordeaux
20,m,lyon
99,f,bordeaux
43,m,lyon
97,m,lille
36,m,paris
47,m,toulouse
17,f,toulouse
56,f,bordeaux
71,f,paris
95,f,toulouse
69,f,nantes
8,m,lyon
21,f,nantes
96,m,lyon
34,m,marseille
36,f,toulouse
59,f,lyon
46,f,marseille
29,f,bordeaux
80,f,bordeaux
52,m,toulouse
92,f,lyon
57,f,lille
47,f,marseille
23,m,paris
94,f,toulouse
74,m,lyon
52,f,nantes
25,m,bordeaux
6,f,marseille
99,f,nantes
87,f,paris
63,f,lyon
34,f,bordeaux
6,f,lyon
67,f,lille
78,f,marseille
26,f,nantes
93,m,nantes
40,f,lyon
68,f,paris
78,m,lyon
58,f,lille
88,f,lyon
94,f,paris
9,m,lyon
78,f,toulouse
39,f,lyon
22,m,marseille
6,f,bordeaux
14,f,bordeaux
28,f,toulouse
7,m,bordeaux
43,f,lyon
53,m,lille
58,m,bordeaux
15,f,paris
76,m,bordeaux
34,f,nantes
61,f,bordeaux
78,m,toulouse
49,f,toulouse
82,m,marseille
55,m,toulouse
70,f,paris
87,f,bordeaux
70,f,lille
18,m,marseille
83,m,lille
55,m,lille
34,m,marseille
10,m,paris
14,f,marseille
99,f,toulouse
49,f,bordeaux
91,m,nantes
42,f,bordeaux
86,f,bordeaux
77,f,nantes
92,f,marseille
63,m,toulouse
66,f,nantes
51,f,nantes
77,f,bordeaux
56,m,marseille
96,m,marseille
41,f,marseille
64,m,paris
35,m,paris
60,m,toulouse
47,m,marseille
53,m,paris
64,m,nantes
6,m,paris
83,f,paris
39,m,bordeaux
19,f,lyon
21,f,nantes
66,m,marseille
72,m,toulouse
62,f,nantes
90,f,marseille
38,f,paris
70,f,lille
98,m,nantes
100,m,marseille
24,f,marseille
69,m,nantes
73,f,nantes
35,f,lille
74,m,bordeaux
37,f,lille
88,f,paris
73,m,toulouse
29,m,lille
50,f,bordeaux
36,f,bordeaux
28,m,paris
26,m,paris
89,f,lyon
61,m,bordeaux
21,m,lyon
62,m,lille
74,f,lille
68,m,bordeaux
77,m,nantes
27,m,lyon
96,f,paris
73,m,toulouse
25,f,marseille
99,f,lyon
82,m,lille
81,f,paris
96,f,toulouse
93,f,lyon
76,f,nantes
57,m,lille
48,m,paris
67,f,bordeaux
85,m,bordeaux
81,f,toulouse
64,f,marseille
52,m,lyon
63,f,marseille
13,m,paris
5,m,lille
53,m,lyon
26,m,toulouse
8,f,toulouse
76,f,paris
27,f,bordeaux
68,m,lille
97,f,nantes
78,m,marseille
93,m,paris
17,m,lyon
42,f,bordeaux
96,f,nantes
23,f,marseille
43,f,bordeaux
66,m,toulouse
90,f,lille
21,m,toulouse
30,f,marseille
57,m,bordeaux
31,m,paris
45,f,toulouse
29,m,paris
44,m,bordeaux
8,m,nantes
70,m,bordeaux
11,f,nantes
34,m,paris
70,m,marseille
29,f,lille
56,m,nantes
63,m,bordeaux
54,f,toulouse
24,f,nantes
18,m,lille
15,f,lyon
64,m,toulouse
39,f,paris
84,f,lyon
21,f,lille
46,m,bordeaux
81,m,lille
30,m,toulouse
25,m,lyon
5,m,marseille
13,m,lille
69,f,nantes
81,f,paris
57,f,paris
90,f,nantes
62,m,lyon
43,m,lille
69,m,toulouse
93,m,toulouse
16,m,nantes
94,m,marseille
60,f,bordeaux
55,f,nantes
35,f,lille
24,m,toulouse
76,m,paris
42,m,bordeaux
69,f,nantes
31,f,toulouse
85,m,toulouse
20,m,toulouse
75,m,lille
7,m,lyon
84,f,marseille
80,f,toulouse
18,m,toulouse
33,f,bordeaux
43,m,nantes
27,m,lyon
20,f,lyon
25,f,marseille
65,m,bordeaux
67,f,lille
31,m,toulouse
47,m,lille
82,f,bordeaux
70,f,marseille
52,m,paris
12,m,lyon
35,m,lille
97,f,bordeaux
57,f,paris
38,m,lyon
28,m,lyon
98,m,marseille
38,m,nantes
92,f,bordeaux
100,m,lyon
33,m,lyon
23,f,nantes
61,m,lille
95,m,paris
78,f,bordeaux
26,f,lille
52,f,nantes
38,f,marseille
89,m,bordeaux
46,f,bordeaux
85,m,paris
38,m,lille
11,m,bordeaux
5,f,bordeaux
87,m,nantes
57,f,nantes
67,m,lille
63,f,marseille
53,f,toulouse
90,m,nantes
95,f,marseille
15,m,nantes
98,f,lyon
55,m,bordeaux
73,m,toulouse
34,f,bordeaux
41,f,lyon
99,m,toulouse
42,m,nantes
85,f,lyon
66,f,toulouse
5,m,toulouse
79,m,toulouse
32,f,lyon
49,f,nantes
12,m,paris
74,f,marseille
89,f,bordeaux
57,f,paris
75,m,paris
99,m,bordeaux
50,f,nantes
89,f,lyon
28,m,paris
60,m,nantes
18,f,lille
58,f,paris
85,m,marseille
52,m,toulouse
22,f,lyon
35,m,lyon
34,m,lyon
37,m,lille
52,m,toulouse
59,f,paris
82,m,nantes
36,f,nantes
49,m,bordeaux
96,f,nantes
87,f,paris
62,m,marseille
57,m,bordeaux
49,f,bordeaux
71,m,lille
95,m,marseille
59,m,lille
72,m,toulouse
35,f,nantes
63,f,nantes
24,f,lyon
96,f,paris
74,m,lille
96,f,toulouse
30,m,lille
14,f,bordeaux
56,m,paris
58,m,bordeaux
93,m,paris
16,m,lille
66,f,paris
52,m,toulouse
47,m,lille
94,f,lille
53,m,nantes
11,f,lyon
18,m,lyon
57,f,lyon
70,m,marseille
44,m,bordeaux
67,f,bordeaux
14,m,paris
44,f,nantes
8,m,marseille
89,m,lille
17,f,lyon
17,f,nantes
17,f,marseille
44,f,nantes
57,f,lyon
54,m,marseille
44,f,lyon
26,f,marseille
94,f,lyon
5,f,toulouse
13,m,lille
43,f,marseille
87,m,toulouse
33,m,bordeaux
73,m,paris
58,m,bordeaux
49,f,toulouse
99,f,lyon
24,f,marseille
6,f,paris
100,f,paris
75,m,nantes
10,f,lille
10,f,toulouse
19,m,bordeaux
95,m,toulouse
51,f,lyon
14,m,lyon
85,f,toulouse
70,f,bordeaux
17,f,paris
9,m,lille
23,f,lyon
42,m,toulouse
10,m,paris
87,m,nantes
22,m,lyon
35,m,marseille
19,m,toulouse
36,m,marseille
51,m,paris
41,m,toulouse
43,m,lille
48,m,paris
87,f,marseille
60,m,lille
88,f,lyon
83,f,lyon
89,m,paris
12,m,toulouse
81,m,nantes
96,f,lyon
76,m,paris
14,f,lille
43,m,paris
38,f,paris
92,f,marseille
94,f,toulouse
22,m,lille
60,f,lille
56,m,bordeaux
62,m,toulouse
61,f,bordeaux
38,m,nantes
6,m,lille
57,f,lyon
50,m,marseille
60,f,nantes
77,f,paris
97,m,toulouse
86,f,bordeaux
89,f,lyon
49,f,marseille
21,f,nantes
80,m,toulouse
39,f,toulouse
70,f,nantes
77,f,nantes
14,m,lyon
93,f,lille
90,m,lyon
83,f,lille
14,m,bordeaux
47,f,lyon
57,f,nantes
65,m,lille
95,f,lyon
85,m,toulouse
11,m,bordeaux
8,m,lille
33,f,bordeaux
38,m,lyon
20,m,lyon
97,f,lille
94,f,bordeaux
15,f,toulouse
63,m,marseille
39,f,nantes
60,m,bordeaux
24,f,nantes
83,f,nantes
63,f,bordeaux
8,f,marseille
100,f,lyon
74,m,nantes
17,m,bordeaux
77,f,bordeaux
91,f,marseille
64,m,lille
35,m,bordeaux
85,m,lille
6,f,marseille
81,f,marseille
21,f,nantes
80,m,lyon
47,m,paris
38,f,paris
91,f,lille
76,f,bordeaux
92,m,toulouse
18,m,bordeaux
98,f,marseille
8,f,marseille
59,m,nantes
49,f,lille
96,f,marseille
51,m,toulouse
53,f,nantes
36,f,lille
71,f,paris
16,m,toulouse
100,f,lyon
53,f,bordeaux
98,f,nantes
80,m,lille
64,m,nantes
68,f,nantes
98,f,marseille
92,m,lyon
7,f,lyon
58,m,paris
76,m,paris
95,m,nantes
96,m,lyon
6,f,lyon
11,m,lyon
56,m,lille
45,m,toulouse
30,f,lyon
65,f,lyon
56,m,marseille
21,f,lille
53,m,lyon
63,f,lyon
84,f,lyon
64,f,toulouse
72,f,paris
30,f,toulouse
47,f,bordeaux
69,f,lyon
88,f,paris
83,m,lille
87,f,lyon
7,f,lyon
47,f,marseille
57,f,bordeaux
37,f,nantes
49,f,marseille
44,f,marseille
71,f,marseille
10,m,lille
99,m,toulouse
17,f,marseille
68,m,lille
61,m,lille
21,m,toulouse
16,f,lille
65,m,lille
40,m,toulouse
34,m,nantes
58,m,marseille
42,f,bordeaux
10,f,nantes
10,f,bordeaux
46,f,lyon
28,m,lille
40,m,paris
80,m,toulouse
13,f,bordeaux
39,m,nantes
91,f,nantes
70,f,toulouse
68,m,paris
46,m,toulouse
81,m,lyon
76,m,nantes
74,f,lille
67,f,lille
46,m,toulouse
52,f,paris
39,m,bordeaux
12,f,lille
6,m,toulouse
81,f,bordeaux
50,m,marseille
92,f,paris
87,m,bordeaux
11,m,toulouse
10,f,nantes
52,m,bordeaux
53,m,toulouse
74,f,lyon
63,m,lyon
28,f,bordeaux
20,f,lyon
13,m,lyon
94,f,marseille
100,m,lille
61,f,marseille
72,f,lyon
65,f,toulouse
52,f,paris
12,m,nantes
60,f,lille
90,m,paris
66,m,toulouse
79,m,nantes
56,f,bordeaux
97,m,paris
45,f,bordeaux
22,f,lyon
32,f,marseille
16,f,paris
11,f,lyon
36,m,lille
90,f,lille
52,f,nantes
6,m,marseille
47,f,lyon
83,m,nantes
80,f,paris
32,m,lyon
14,m,paris
49,m,toulouse
78,m,paris
69,m,toulouse
7,f,lille
74,f,marseille
53,m,lille
13,f,paris
30,m,paris
21,f,lyon
50,m,toulouse
23,m,nantes
29,m,toulouse
12,f,paris
9,m,toulouse
27,f,lille
46,f,marseille
73,m,lyon
65,f,marseille
62,f,lyon
93,f,lyon
38,m,toulouse
48,m,lille
88,f,nantes
96,f,paris
15,m,marseille
51,f,marseille
91,f,nantes
68,f,nantes
29,f,lille
36,m,bordeaux
59,f,toulouse
44,m,lille
8,m,lille
19,f,lyon
33,m,lille
69,f,marseille
64,f,marseille
11,f,nantes
47,m,nantes
58,m,toulouse
69,f,nantes
30,f,lille
32,m,paris
75,f,nantes
13,f,toulouse
81,m,lille
41,m,lyon
26,m,lyon
48,f,toulouse
52,m,nantes
99,m,marseille
31,m,lille
70,f,toulouse
54,m,paris
39,f,marseille
83,f,lille
88,f,marseille
90,m,marseille
8,f,lyon
75,m,lille
94,f,lille
74,f,lille
88,f,lyon
91,m,paris
5,m,nantes
49,m,paris
91,m,nantes
22,f,lille
99,f,paris
83,m,marseille
64,f,toulouse
20,m,marseille
86,f,lille
49,m,bordeaux
92,f,toulouse
25,f,bordeaux
10,f,nantes
18,f,lyon
79,m,marseille
86,f,toulouse
39,m,lille
6,f,lyon
54,m,nantes
91,m,lyon
27,m,bordeaux
53,f,lille
91,m,bordeaux
30,f,lyon
53,m,toulouse
45,f,lille
99,m,marseille
